origin,destination,distance,duration,elevation_change
SLU-20,CBD-04,0.657410518,6.38333333333,73.0668640137
CBD-04,BT-01,1.024640779,8.28333333333,73.7805709839
CBD-04,BT-03,1.030233118,7.63333333333,74.7275247574
CBD-04,BT-04,0.674808906,5.43333333333,75.342010498
CBD-04,BT-05,0.610807693,7.16666666667,75.6034469604
CBD-04,CBD-03,0.345482276,3.16666666667,75.7893457413
SLU-21,BT-01,0.972445615,9.75,76.0075683594
SLU-21,BT-03,1.321034746,11.2333333333,76.2418670654
SLU-21,BT-04,0.97555247,7.98333333333,76.5869617462
SLU-21,BT-05,1.597544841,13.7833333333,76.7719650269
SLU-21,CBD-13,1.350239183,12.75,76.983959198
SLU-21,CBD-03,1.282509744,12.0166666667,77.3801460266
SLU-21,CBD-07,2.120117852,21.3166666667,78.3335189819
SLU-21,SLU-16,1.104176267,12.25,79.8058013916
SLU-21,CBD-06,1.687022265,15.45,80.2179031372
SLU-21,CH-01,1.67148799,18.0833333333,80.7120475769
SLU-21,CH-02,2.125710191,22.7333333333,81.5695724487
SLU-21,CH-03,1.667759764,18.4,82.0407791138
SLU-21,CH-05,2.39227835,25.4333333333,82.7115411758
SLU-21,CH-06,2.054252526,22.0,83.2092971802
SLU-21,CH-07,2.065437204,23.8333333333,83.7897720337
SLU-21,CH-08,1.782092028,19.9666666667,84.0161361694
SLU-21,CH-09,1.601273067,18.2666666667,84.2479972839
SLU-21,CH-12,1.380686362,15.4,85.0597915649
SLU-21,CH-15,2.441366659,24.6833333333,85.4426965714
SLU-21,DPD-01,0.144158072,2.6,85.839012146
SLU-21,DPD-03,6.615115666,37.3166666667,86.5309906006
SLU-21,EL-01,0.475348815,3.13333333333,87.0075302124
SLU-21,EL-03,1.102312154,8.31666666667,87.1493797302
SLU-21,EL-05,2.124467449,13.7666666667,87.7822732925
SLU-21,FH-01,1.854171064,19.2,88.5798892975
SLU-21,FH-04,2.251227133,22.8,88.9768867493
SLU-21,ID-04,2.433288836,23.8,90.227104187
SLU-21,PS-05,2.245013423,21.1166666667,90.6853294373
SLU-21,PS-04,2.142487208,20.2333333333,90.9476127625
SLU-21,SLU-01,0.881104078,8.81666666667,92.7585525513
SLU-21,SLU-02,0.356045583,2.31666666667,92.9683227539
SLU-21,SLU-04,0.291422999,4.01666666667,93.8259210587
SLU-21,SLU-07,0.587816966,5.9,94.0253372192
SLU-21,SLU-15,1.054466587,8.88333333333,94.4835624695
SLU-21,SLU-17,0.287073402,2.05,96.7665557861
SLU-21,SLU-18,0.650575437,5.95,97.0619745255
SLU-21,SLU-19,0.887317788,7.65,99.1958847046
SLU-21,CBD-05,1.856035177,17.3666666667,102.994117737
SLU-21,CD-01,2.737139255,24.6,108.250954628
SLU-21,SLU-20,1.092991589,10.4,114.688286781
SLU-21,CBD-04,1.463950076,13.7666666667,118.486519814
